3.45	1.30446767832026E-7
3.44998652281629	1.16576744479957E-7
3.44997304573787	1.0568684172263E-7
3.44995956876474	9.73902123391213E-8
3.44994609189691	9.11210673582019E-8
3.44993261513437	8.63742550816227E-8
3.44991913847712	8.2757641850506E-8
3.44990566192515	7.99822640340508E-8
3.44989218547848	7.78389368516486E-8
3.44987870913709	7.6176566388142E-8
3.44986523290099	7.48854558363377E-8
3.44985175677017	7.38852911075227E-8
3.44983828074463	7.31167100198604E-8
3.44982480482437	7.25354297737013E-8
3.4498113290094	7.21081521160016E-8
3.4497978532997	7.18096885288233E-8
3.44978437769528	7.16209209716823E-8
3.44977090219614	7.15273296147956E-8
3.44975742680227	7.15178829491236E-8
3.44974395151367	7.15841267373563E-8
3.44973047633035	7.17193155974627E-8
3.4497170012523	7.19174856333993E-8
3.44970352627952	7.21725559316155E-8
3.44969005141201	7.2478010260113E-8
3.44967657664977	7.28280189488117E-8
3.4496631019928	7.32199438857606E-8
3.44964962744109	7.36561190928242E-8
3.44963615299464	7.41428929362797E-8
3.44962267865346	7.46880205459988E-8
3.44960920441753	7.52989031127527E-8
3.44959573028687	7.59824319018776E-8
3.44958225626147	7.67456871386685E-8
3.44956878234132	7.75967577970604E-8
3.44955530852644	7.85454326024393E-8
3.4495418348168	7.96037840089525E-8
3.44952836121243	8.07867130969697E-8
3.4495148877133	8.2112477151064E-8
3.44950141431943	8.36031256445935E-8
3.44948794103081	8.52846004928409E-8
3.44947446784743	8.7185962227565E-8
3.44946099476931	8.93367998466843E-8
3.44944752179643	9.17616190809767E-8
3.44943404892879	9.44709617201056E-8
3.44942057616641	9.74534433151319E-8
3.44940710350926	1.00681739612085E-7
3.44939363095736	1.04148278667893E-7
3.44938015851069	1.07921225178664E-7
3.44936668616927	1.12174932231923E-7
3.44935321393308	1.17169559943342E-7
3.44933974180214	1.23217276937204E-7
3.44932626977642	1.30681393040177E-7
3.44931279785595	1.40017070271448E-7
3.4492993260407	1.51845900520087E-7
3.44928585433069	1.67069933887376E-7
3.44927238272591	1.87054571165746E-7
3.44925891122635	2.13942660587385E-7
3.44924543983203	2.51217995406172E-7
3.44923196854293	3.04723552835284E-7
3.44921849735906	3.84353817439731E-7
3.44920502628041	5.05686863050414E-7
3.44919155530699	6.84340853096543E-7
3.44917808443879	8.98833147799927E-7
3.44916461367581	1.05909797609716E-6
3.44915114301805	1.1757993145789E-6
3.44913767246551	1.39307684077217E-6
3.44912420201818	1.69239222080897E-6
3.44911073167607	1.75183615369612E-6
3.44909726143918	1.41703790768055E-6
3.4490837913075	1.00478766573708E-6
3.44907032128103	7.05843503090442E-7
3.44905685135977	5.1557947122749E-7
3.44904338154373	3.9495826753555E-7
3.44902991183289	3.16017292556481E-7
3.44901644222726	2.62344611590137E-7
3.44900297272683	2.24524270953097E-7
3.44898950333161	1.97031010840121E-7
3.4489760340416	1.76509360350074E-7
3.44896256485678	1.60847861807589E-7
3.44894909577717	1.48673037103642E-7
3.44893562680276	1.39064442850056E-7
3.44892215793354	1.31388829816004E-7
3.44890868916953	1.25200422806948E-7
3.44889522051071	1.20179076801286E-7
3.44888175195708	1.16090867807728E-7
3.44886828350865	1.12762471915495E-7
3.44885481516541	1.10063246849812E-7
3.44884134692736	1.07879563282509E-7
3.44882787879451	1.06050006776215E-7
3.44881441076684	1.04418009128082E-7
3.44880094284436	1.02973084059599E-7
3.44878747502706	1.01681058906067E-7
3.44877400731495	1.00480950004922E-7
3.44876053970803	9.93407429650262E-8
3.44874707220629	9.82648552527721E-8
3.44873360480972	9.72875373594917E-8
3.44872013751834	9.64704185424381E-8
3.44870667033214	9.59070570738518E-8
3.44869320325112	9.56138833663189E-8
3.44867973627527	9.50500794738574E-8
3.4486662694046	9.40069527777254E-8
3.4486528026391	9.31350252475482E-8
3.44863933597878	9.25325075451511E-8
3.44862586942362	9.2109345595226E-8
3.44861240297364	9.18070319766429E-8
3.44859893662883	9.15945739254909E-8
3.44858547038918	9.14541894436738E-8
3.4485720042547	9.13744855335352E-8
3.44855853822539	9.13474700325878E-8
3.44854507230124	9.13671710511821E-8
3.44853160648225	9.14289360887111E-8
3.44851814076843	9.15290458980422E-8
3.44850467515976	9.1664481560727E-8
3.44849120965626	9.18327749399595E-8
3.44847774425791	9.20319083164145E-8
3.44846427896472	9.22602441111309E-8
3.44845081377669	9.25164783671661E-8
3.44843734869381	9.2799607775973E-8
3.44842388371608	9.31089123579198E-8
3.44841041884351	9.34439482458416E-8
3.44839695407608	9.38045520149089E-8
3.44838348941381	9.41908566698402E-8
3.44837002485668	9.46033156257187E-8
3.4483565604047	9.50427340162818E-8
3.44834309605787	9.55102998911883E-8
3.44832963181618	9.60075914324676E-8
3.44831616767963	9.65365229976811E-8
3.44830270364823	9.70991396176402E-8
3.44828923972197	9.76971090693723E-8
3.44827577590084	9.83306798207906E-8
